File,Function,LOC,SLOC-P,SLOC-L,MVG,BLOC,C&SLOC,CLOC,CWORD
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgFile.cpp,PGEcfgFile::getVars(),2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgFile.cpp,PGEcfgFile::getVars() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgFile.cpp,PGEcfgFile::load(const char* fname),119,104,69,22,10,1,5,67,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgFile.cpp,PGEcfgFile::save(const char* fname) const,105,85,50,20,10,0,10,145,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgFile.cpp,PGEcfgFile::getFilename() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgFile.cpp,PGEcfgFile::getPathToFile() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgFile.cpp,PGEcfgFile::getAllAcceptedVarsDefineRequirement() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgFile.cpp,PGEcfgFile::getCaseSensitiveVars() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgFile.cpp,PGEcfgFile::getAcceptedVars() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgFile.cpp,PGEcfgFile::setAcceptedVars(const std::set<std::string>& newAcceptedVars),9,8,6,3,1,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgFile.cpp,PGEcfgFile::getTemplate(),2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgFile.cpp,PGEcfgFile::getTemplate() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgFile.cpp,"PGEcfgFile::lineIsValueAssignment(const std::string& sTrimmedLine, bool bCaseSensitiveVars, std::string& sVar, std::string& sValue, bool& bParseError)",64,47,27,11,7,1,10,123,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgFile.cpp,PGEcfgFile::validateOnLoad(std::ifstream&) const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgFile.cpp,PGEcfgFile::validateOnSave(std::ofstream&) const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgFile.cpp,PGEcfgFile::lineIsComment(const std::string& sTrimmedLine),2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgFile.cpp,PGEcfgFile::lineShouldBeIgnored(const std::string& sTrimmedLine),2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgFile.cpp,"PGEcfgFile::lineHandleAssignment(const std::string& sVar, const std::string& sValue, const char* fname, std::set<std::string>& m_missingVars, bool& bParseError)",25,21,15,3,4,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgProfiles.cpp,PGEcfgProfiles::~PGEcfgProfiles(),3,3,3,0,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgProfiles.cpp,PGEcfgProfiles::getConsole() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgProfiles.cpp,PGEcfgProfiles::getLoggerModuleName(),2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgProfiles.cpp,PGEcfgProfiles::getMyDocsFolder(),2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgProfiles.cpp,PGEcfgProfiles::reinitialize(const char* gameTitle),50,43,33,6,7,2,0,4,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgProfiles.cpp,PGEcfgProfiles::shutdown(),22,19,17,1,1,0,2,8,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgProfiles.cpp,PGEcfgProfiles::getLangFileName() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgProfiles.cpp,PGEcfgProfiles::readLanguageData(string** &langTable) const,61,54,35,12,6,1,1,20,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgProfiles.cpp,PGEcfgProfiles::areProfilesInMyDocs() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgProfiles.cpp,PGEcfgProfiles::getPathToProfiles() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgProfiles.cpp,PGEcfgProfiles::getProfilesCount() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgProfiles.cpp,PGEcfgProfiles::getProfilesList() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgProfiles.cpp,PGEcfgProfiles::getProfilePlayersList() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgProfiles.cpp,"PGEcfgProfiles::addProfile(const char* sUser, const char* sNick)",77,62,41,21,11,1,4,61,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgProfiles.cpp,PGEcfgProfiles::deleteProfile(int nIndex),40,29,20,7,8,0,3,47,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgProfiles.cpp,PGEcfgProfiles::ProcessCommandLine(const char* szCmdLine),40,30,16,3,5,1,5,47,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgProfiles.cpp,PGEcfgProfiles::getCommandLineVars() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgProfiles.cpp,PGEcfgProfiles::getProfileIndex() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgProfiles.cpp,PGEcfgProfiles::getProfileName() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgProfiles.cpp,PGEcfgProfiles::setProfile(int nIndex),40,36,26,11,3,0,1,17,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgProfiles.cpp,PGEcfgProfiles::setProfile(const std::string& sProfileName),44,38,24,12,3,0,3,28,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgProfiles.cpp,PGEcfgProfiles::DeleteVar(const char* varName),8,6,4,2,2,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgProfiles.cpp,PGEcfgProfiles::readConfiguration(),24,21,15,6,3,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgProfiles.cpp,PGEcfgProfiles::writeConfiguration(),17,15,11,5,2,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgProfiles.cpp,PGEcfgProfiles::validateOnLoad(std::ifstream& f) const,14,11,9,2,2,0,1,13,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgProfiles.cpp,PGEcfgProfiles::validateOnSave(std::ofstream& f) const,3,3,3,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgProfiles.cpp,PGEcfgProfiles::getCommandLineVars(),2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgProfiles.cpp,PGEcfgProfiles::PGEcfgProfiles(const PGEcfgProfiles& other),2,1,1,0,1,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgProfiles.cpp,PGEcfgProfiles::operator=(const PGEcfgProfiles&),2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgProfiles.cpp,PGEcfgProfiles::findMyDocsFolder(),22,18,11,7,4,1,0,13,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgProfiles.cpp,"PGEcfgProfiles::getPlayerNameFromFile(const char* cFilename, std::string& sPlayerName)",32,26,19,8,5,0,1,4,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgProfiles.cpp,PGEcfgProfiles::LoadProfilesList(),125,114,75,16,6,9,5,90,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgProfiles.cpp,PGEcfgProfiles::ClearVars(),2,2,2,0,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgVariable.cpp,"operator<<(std::ostream& os, const TPGE_CFG_VARIABLE_TYPE& obj)",3,3,3,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgVariable.cpp,PGEcfgVariable::PGEcfgVariable(),2,2,2,0,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgVariable.cpp,PGEcfgVariable::PGEcfgVariable(const int& value),2,2,2,0,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgVariable.cpp,PGEcfgVariable::PGEcfgVariable(const unsigned int& value),2,2,2,0,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgVariable.cpp,PGEcfgVariable::PGEcfgVariable(const float& value),2,2,2,0,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgVariable.cpp,PGEcfgVariable::PGEcfgVariable(const bool& value),2,2,2,0,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgVariable.cpp,PGEcfgVariable::PGEcfgVariable(const char* value),2,2,2,0,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgVariable.cpp,PGEcfgVariable::PGEcfgVariable(const std::string& value),2,2,2,0,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgVariable.cpp,PGEcfgVariable::~PGEcfgVariable(),2,1,1,0,1,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgVariable.cpp,noexcept(true),12,12,7,4,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgVariable.cpp,noexcept(true),12,12,7,4,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgVariable.cpp,noexcept(true),12,12,7,4,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgVariable.cpp,noexcept(true),23,20,11,6,3,1,0,5,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgVariable.cpp,noexcept(true),2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgVariable.cpp,noexcept(true),2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgVariable.cpp,PGEcfgVariable::Set(const int& value),5,5,5,0,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgVariable.cpp,PGEcfgVariable::Set(const unsigned int& value),5,5,5,0,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgVariable.cpp,PGEcfgVariable::Set(const float& value),5,5,5,0,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgVariable.cpp,PGEcfgVariable::Set(const bool& value),3,3,3,0,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgVariable.cpp,PGEcfgVariable::Set(const char* value),3,3,3,0,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgVariable.cpp,PGEcfgVariable::Set(const std::string& value),3,3,3,0,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgVariable.cpp,PGEcfgVariable::getShortHint(),2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgVariable.cpp,PGEcfgVariable::getShortHint() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgVariable.cpp,PGEcfgVariable::getLongHint(),2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgVariable.cpp,PGEcfgVariable::getLongHint() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgVariable.cpp,PGEcfgVariable::operator==(const int& other) const,8,8,5,5,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgVariable.cpp,PGEcfgVariable::operator==(const unsigned int& other) const,8,8,5,5,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgVariable.cpp,PGEcfgVariable::operator==(const float& other) const,8,8,5,5,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgVariable.cpp,PGEcfgVariable::operator==(const bool& other) const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgVariable.cpp,PGEcfgVariable::operator==(const std::string& other) const,7,7,5,3,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgVariable.cpp,PGEcfgVariable::operator==(const PGEcfgVariable& other) const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgVariable.cpp,PGEcfgVariable::operator!=(const int& other) const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgVariable.cpp,PGEcfgVariable::operator!=(const unsigned int& other) const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgVariable.cpp,PGEcfgVariable::operator!=(const float& other) const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgVariable.cpp,PGEcfgVariable::operator!=(const bool& other) const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgVariable.cpp,PGEcfgVariable::operator!=(const std::string& other) const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgVariable.cpp,PGEcfgVariable::operator!=(const PGEcfgVariable& other) const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgVariable.cpp,PGEcfgVariable::operator=(const PGEcfgVariable& other),4,4,4,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgVariable.cpp,PGEcfgVariable::operator+(const PGEcfgVariable& other) const,14,10,6,9,4,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgVariable.cpp,PGEcfgVariable::operator+=(const PGEcfgVariable& other),3,3,3,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgVariable.cpp,PGEcfgVariable::operator-(const PGEcfgVariable& other) const,14,10,6,9,4,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgVariable.cpp,PGEcfgVariable::operator-=(const PGEcfgVariable& other),3,3,3,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgVariable.cpp,PGEcfgVariable::operator*(const PGEcfgVariable& other) const,14,10,6,9,4,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgVariable.cpp,PGEcfgVariable::operator*=(const PGEcfgVariable& other),3,3,3,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgVariable.cpp,PGEcfgVariable::operator%(const PGEcfgVariable& other) const,28,22,12,13,6,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgVariable.cpp,PGEcfgVariable::operator%=(const PGEcfgVariable& other),3,3,3,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgVariable.cpp,PGEcfgVariable::operator++(),10,10,6,2,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgVariable.cpp,PGEcfgVariable::operator++(int),14,14,10,4,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgVariable.cpp,PGEcfgVariable::operator--(),10,10,6,2,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgVariable.cpp,PGEcfgVariable::operator--(int),14,14,10,4,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgVariable.cpp,"operator==(const int& other, const PGEcfgVariable& value)",11,10,6,7,1,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgVariable.cpp,"operator==(const unsigned int& other, const PGEcfgVariable& value)",11,10,6,7,1,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgVariable.cpp,"operator==(const float& other, const PGEcfgVariable& value)",8,8,5,5,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgVariable.cpp,"operator==(const bool& other, const PGEcfgVariable& value)",2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgVariable.cpp,"operator==(const string& other, const PGEcfgVariable& value)",7,7,5,3,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgVariable.cpp,"operator!=(const int& other, const PGEcfgVariable& value)",2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgVariable.cpp,"operator!=(const unsigned int& other, const PGEcfgVariable& value)",2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgVariable.cpp,"operator!=(const float& other, const PGEcfgVariable& value)",2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgVariable.cpp,"operator!=(const bool& other, const PGEcfgVariable& value)",2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgVariable.cpp,"operator!=(const string& other, const PGEcfgVariable& value)",2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgVariable.cpp,operator-(const PGEcfgVariable& var),6,6,4,3,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgVariable.cpp,"operator+(const int& other, const PGEcfgVariable& value)",8,8,6,3,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgVariable.cpp,"operator+(const unsigned int& other, const PGEcfgVariable& value)",8,8,6,3,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgVariable.cpp,"operator+(const float& other, const PGEcfgVariable& value)",8,8,6,3,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgVariable.cpp,"operator+(const string& other, const PGEcfgVariable& value)",4,4,4,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgVariable.cpp,"operator-(const int& other, const PGEcfgVariable& value)",8,6,4,5,2,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgVariable.cpp,"operator-(const unsigned int& other, const PGEcfgVariable& value)",8,6,4,5,2,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgVariable.cpp,"operator-(const float& other, const PGEcfgVariable& value)",5,4,3,3,1,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgVariable.cpp,"operator*(const int& other, const PGEcfgVariable& value)",2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgVariable.cpp,"operator*(const unsigned int& other, const PGEcfgVariable& value)",2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgVariable.cpp,"operator*(const float& other, const PGEcfgVariable& value)",2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgVariable.cpp,"operator%(const int& other, const PGEcfgVariable& value)",5,4,3,3,1,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PGEcfgVariable.cpp,"operator%(const unsigned int& other, const PGEcfgVariable& value)",5,4,3,3,1,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PgeOldNewValue.h,m_newValue(value),1,1,1,0,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PgeOldNewValue.h,PgeOldNewValue<T>::getOld() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PgeOldNewValue.h,PgeOldNewValue<T>::getNew() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PgeOldNewValue.h,PgeOldNewValue<T>::set(const T& value),7,7,5,3,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PgeOldNewValue.h,PgeOldNewValue<float>::set(const float& value),7,7,5,3,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PgeOldNewValue.h,PgeOldNewValue<PureVector>::set(const PureVector& value),9,9,5,3,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PgeOldNewValue.h,PgeOldNewValue<T>::isDirty() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PgeOldNewValue.h,PgeOldNewValue<T>::revert(),2,2,2,0,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PgeOldNewValue.h,PgeOldNewValue<T>::commit(),2,2,2,0,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PgeOldNewValue.h,PgeOldNewValue<T>::operator==(const T& other) const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PgeOldNewValue.h,PgeOldNewValue<T>::operator==(const PgeOldNewValue<T>& other) const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PgeOldNewValue.h,PgeOldNewValue<T>::operator!=(const T& other) const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PgeOldNewValue.h,PgeOldNewValue<T>::operator!=(const PgeOldNewValue<T>& other) const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PgeOldNewValue.h,PgeOldNewValue<T>::operator=(const T& other),3,3,3,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PgeOldNewValue.h,PgeOldNewValue<T>::operator T() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PgeOldNewValue.h,PgeOldNewValue<T>::operator+(const T& other) const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PgeOldNewValue.h,PgeOldNewValue<T>::operator+(const PgeOldNewValue<T>& other) const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PgeOldNewValue.h,PgeOldNewValue<T>::operator+=(const T& other),3,3,3,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PgeOldNewValue.h,PgeOldNewValue<T>::operator+=(const PgeOldNewValue<T>& other),3,3,3,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PgeOldNewValue.h,PgeOldNewValue<T>::operator-(const T& other) const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PgeOldNewValue.h,PgeOldNewValue<T>::operator-(const PgeOldNewValue<T>& other) const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PgeOldNewValue.h,PgeOldNewValue<T>::operator-=(const T& other),3,3,3,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PgeOldNewValue.h,PgeOldNewValue<T>::operator-=(const PgeOldNewValue<T>& other),3,3,3,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PgeOldNewValue.h,PgeOldNewValue<T>::operator*(const T& other) const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PgeOldNewValue.h,PgeOldNewValue<T>::operator*(const PgeOldNewValue<T>& other) const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PgeOldNewValue.h,PgeOldNewValue<T>::operator*=(const T& other),3,3,3,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PgeOldNewValue.h,PgeOldNewValue<T>::operator*=(const PgeOldNewValue<T>& other),3,3,3,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PgeOldNewValue.h,PgeOldNewValue<T>::operator%(const T& other) const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PgeOldNewValue.h,PgeOldNewValue<T>::operator%(const PgeOldNewValue<T>& other) const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PgeOldNewValue.h,PgeOldNewValue<T>::operator%=(const T& other),3,3,3,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PgeOldNewValue.h,PgeOldNewValue<T>::operator%=(const PgeOldNewValue<T>& other),3,3,3,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PgeOldNewValue.h,PgeOldNewValue<T>::operator++(),4,4,4,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PgeOldNewValue.h,PgeOldNewValue<T>::operator++(int),5,5,5,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PgeOldNewValue.h,PgeOldNewValue<T>::operator--(),4,4,4,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PgeOldNewValue.h,PgeOldNewValue<T>::operator--(int),5,5,5,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PgeOldNewValue.h,"operator<<(std::ostream& os, const PgeOldNewValue<T>& obj)",3,3,3,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PgeOldNewValue.h,"operator==(const T& other, const PgeOldNewValue<T>& value)",2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PgeOldNewValue.h,"operator!=(const T& other, const PgeOldNewValue<T>& value)",2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PgeOldNewValue.h,operator-(const PgeOldNewValue<T>& value),2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PgeOldNewValue.h,"operator+(const T& other, const PgeOldNewValue<T>& value)",2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PgeOldNewValue.h,"operator-(const T& other, const PgeOldNewValue<T>& value)",2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\Config\PgeOldNewValue.h,"operator*(const T& other, const PgeOldNewValue<T>& value)",2,2,2,1,0,0,0,0,
